2015-12-21 16:35:22,Running,,3.00,22:50,7:37,7.88,371.999999785728,80.18,161,"TomTom MySports Watch",2015-12-21-1635.gpx
2015-12-21 06:15:39,Strength Training,,0.00,17:17,,,114.0,,104,"TomTom MySports Watch",
2015-12-20 10:35:40,Sports,,0.00,1:00:00,,,600.0,,150,,
2015-12-19 15:22:41,Running,,0.13,1:51,14:47,4.06,18.0,5.27,125,"Had to quit because of a calf tear.",2015-12-19-1522.gpx
2015-12-19 10:38:02,Strength Training,,0.00,53:18,,,353.0,,,"TomTom MySports Watch",
2015-12-17 06:16:09,Strength Training,,0.00,19:46,,,131.0,,112,"TomTom MySports Watch",
2015-12-13 21:58:22,Sports,,0.00,1:00:00,,,600.0,,150,,
2015-12-12 14:15:38,Running,,3.71,30:02,8:05,7.42,458.999999735616,105.55,166,"TomTom MySports Watch",2015-12-12-1415.gpx
2015-12-12 10:38:51,Strength Training,,0.00,45:55,,,304.0,,105,"TomTom MySports Watch",
2015-12-10 16:35:03,Sports,,0.00,50:00,,,600.0,,,,
2015-12-10 06:20:16,Strength Training,,0.00,17:27,,,115.429859583333,0.00,111,,
2015-12-09 11:51:38,Running,,3.24,37:12,11:29,5.23,393.0,64.82,135,,2015-12-09-1151.gpx
2015-12-08 17:45:01,Running,,6.00,56:52,9:28,6.34,788.999999545536,130.09,161,"TomTom MySports Watch",2015-12-08-1745.gpx
2015-12-07 17:09:53,Running,,4.00,33:34,8:23,7.16,520.999999699904,106.00,162,"TomTom MySports Watch",2015-12-07-1709.gpx
2015-12-07 06:13:35,Strength Training,,0.00,16:58,,,112.232661944444,0.00,,,
2015-12-06 17:00:30,Sports,,0.00,50:00,,,800.0,,155,,
2015-12-05 21:19:07,Hiking,,3.11,1:12:26,23:18,2.58,381.0,95.27,,"TomTom MySports Watch",2015-12-05-2119.gpx
2015-12-05 10:14:39,Strength Training,,0.00,45:36,,,302.0,,124,"TomTom MySports Watch",
2015-11-26 08:00:05,Running,,3.06,21:53,7:09,8.38,382.999999779392,67.64,177,"TomTom MySports Watch",2015-11-26-0800.gpx
2015-11-26 07:19:43,Running,,0.83,7:32,9:03,6.63,103.999999940096,17.55,153,"TomTom MySports Watch",2015-11-26-0719.gpx
2015-11-24 17:19:40,Running,,3.00,28:33,9:30,6.32,423.0,73.77,,"TomTom MySports Watch",2015-11-24-1719.gpx
2015-11-23 15:41:03,Running,,2.00,14:54,7:27,8.06,243.999999859456,50.00,,"TomTom MySports Watch",2015-11-23-1541.gpx
2015-11-22 13:02:33,Hiking,,0.94,25:16,27:01,2.22,113.0,19.09,,,2015-11-22-1302.gpx
2015-11-21 10:16:21,Running,,1.55,16:14,10:27,5.74,196.999999886528,37.45,151,"TomTom MySports Watch",2015-11-21-1016.gpx
2015-11-19 16:29:03,Running,,5.38,48:42,9:04,6.62,688.0,53.73,150,,2015-11-19-1629.gpx
2015-11-18 16:48:02,Running,,1.72,16:14,9:26,6.36,220.999999872704,48.00,142,"TomTom MySports Watch",2015-11-18-1648.gpx
2015-11-17 18:25:55,Running,,6.00,47:58,7:59,7.51,741.999999572608,146.95,166,"TomTom MySports Watch",2015-11-17-1825.gpx
2015-11-15 16:40:25,Running,,6.53,59:00,9:02,6.65,848.999999510976,135.45,150,"TomTom MySports Watch",2015-11-15-1640.gpx
2015-11-14 10:59:36,Strength Training,,0.00,11:24,,,75.0,,127,"TomTom MySports Watch",
2015-11-12 16:27:42,Sports,,0.00,1:00:02,,,397.0,,,"TomTom MySports Watch",
2015-11-11 17:28:33,Strength Training,,0.05,5:05,92:35,0.65,12.0,2.00,142,"TomTom MySports Watch",2015-11-11-1728.gpx
2015-11-11 16:50:00,Running,,3.14,36:52,11:45,5.11,377.0,64.76,143,,2015-11-11-1650.gpx
2015-11-10 16:04:54,Running,,5.00,41:50,8:22,7.17,620.999999642304,99.18,157,"TomTom MySports Watch",2015-11-10-1604.gpx
2015-11-09 16:37:43,Running,,3.00,22:26,7:29,8.02,370.999999786304,72.45,161,"TomTom MySports Watch",2015-11-09-1637.gpx
2015-11-08 16:59:36,Sports,,0.00,45:27,,,301.0,,146,"TomTom MySports Watch",
2015-11-08 14:33:41,Hiking,,0.87,21:46,24:57,2.41,132.0,88.97,,"TomTom MySports Watch",2015-11-08-1433.gpx
2015-11-08 10:36:56,Strength Training,,0.00,58:40,,,388.073644444444,0.00,114,,
2015-11-05 16:34:55,Sports,,0.00,50:01,,,331.0,,135,"TomTom MySports Watch",
2015-11-04 15:48:47,Running,,2.88,29:23,10:12,5.88,379.99999978112,74.09,150,"TomTom MySports Watch",2015-11-04-1548.gpx
2015-11-03 11:15:33,Running,,6.02,52:21,8:42,6.90,834.0,133.91,162,,2015-11-03-1115.gpx
2015-11-02 16:42:58,Strength Training,,0.00,8:53,,,59.0,,138,"TomTom MySports Watch",
2015-11-02 16:11:51,Running,,2.01,15:57,7:57,7.55,247.999999857152,63.73,155,"TomTom MySports Watch",2015-11-02-1611.gpx
2015-11-01 12:52:25,Sports,,0.00,2:06:08,,,834.0,,,"TomTom MySports Watch",
2015-10-31 14:34:41,Hiking,,1.67,33:10,19:48,3.03,200.0,45.18,,"TomTom MySports Watch",2015-10-31-1434.gpx
2015-10-31 10:42:41,Strength Training,,0.00,1:00:23,,,399.0,,118,"TomTom MySports Watch",
2015-10-30 15:36:41,Running,,4.00,32:29,8:07,7.40,502.999999710272,118.18,168,"TomTom MySports Watch",2015-10-30-1536.gpx
2015-10-27 16:14:34,Running,,1.97,20:04,10:12,5.88,241.999999860608,26.00,148,"TomTom MySports Watch",2015-10-27-1614.gpx
2015-10-26 16:31:31,Running,,6.01,50:18,8:23,7.16,769.99999955648,164.91,162,"TomTom MySports Watch",2015-10-26-1631.gpx
2015-10-25 14:36:53,Sports,,0.00,18:45,,,124.0,,127,"TomTom MySports Watch",
2015-10-25 11:20:33,Hiking,,1.72,42:56,24:55,2.41,214.0,42.09,,"TomTom MySports Watch",2015-10-25-1120.gpx
2015-10-24 10:24:25,Rowing,,2.01,37:34,18:40,3.22,221.0,76.00,108,"TomTom MySports Watch",2015-10-24-1024.gpx
2015-10-22 16:16:47,Sports,,0.00,1:10:10,,,876.0,,132,"TomTom MySports Watch",
2015-10-21 16:35:12,Running,,3.83,41:57,10:57,5.48,459.99999973504,89.18,142,"TomTom MySports Watch",2015-10-21-1635.gpx
2015-10-20 16:21:19,Running,,5.00,38:07,7:37,7.88,613.999999646336,108.36,167,"TomTom MySports Watch",2015-10-20-1621.gpx
2015-10-19 16:10:45,Rowing,,2.02,43:21,21:26,2.80,249.0,57.00,94,"TomTom MySports Watch",2015-10-19-1610.gpx
2015-10-18 20:48:45,Sports,,0.00,1:50:00,,,727.638083333333,,,,
2015-10-18 11:17:36,Running,,2.11,48:58,23:10,2.59,241.999999860608,50.64,,"TomTom MySports Watch",2015-10-18-1117.gpx
2015-10-17 15:13:00,Hiking,,1.51,28:15,18:44,3.20,180.0,39.00,,"TomTom MySports Watch",2015-10-17-1513.gpx
2015-10-17 10:54:00,Strength Training,,0.00,51:57,,,344.0,,118,"TomTom MySports Watch",
2015-10-15 16:08:16,Running,,6.21,52:21,8:26,7.12,788.999999545536,141.20,168,"TomTom MySports Watch",2015-10-15-1608.gpx
2015-10-14 16:38:29,Running,,2.34,30:53,13:11,4.55,305.999999823744,54.82,143,"TomTom MySports Watch",2015-10-14-1638.gpx
2015-10-13 20:25:15,Running,,3.00,22:25,7:28,8.04,363.999999790336,68.27,160,"TomTom MySports Watch",2015-10-13-2025.gpx
2015-10-12 14:24:00,Running,,3.02,26:33,8:48,6.82,418.0,80.91,147,,2015-10-12-1424.gpx
2015-10-11 17:00:00,Sports,,0.00,1:45:00,,,695.0,,,,
